BACKTEST SUMMARY
Pair,R_50
Period,2025-09-30 00:00:00+00:00 to 2026-03-15 08:00:00+00:00
Total Signals,49
Win Rate,44.9%
Profit Factor,0.82
Total PnL (pips),-14.57

TRADES
Entry Time,Direction,Grade,Score,Entry,SL,TP1,TP2,Exit Time,Exit Price,Exit Reason,PnL (pips)
2026-02-06 12:00:00+00:00,SELL,A,7/9,116.24930,119.37280,113.12580,111.04346,2026-02-07 20:00:00+00:00,113.12580,TP1,3.12
2026-02-09 04:00:00+00:00,SELL,B,6/9,113.29760,116.29308,110.30212,108.30514,2026-02-11 00:00:00+00:00,110.30212,TP1,3.00
2026-02-11 08:00:00+00:00,SELL,B,6/9,112.47570,115.24921,109.70219,107.85319,2026-02-11 16:00:00+00:00,109.70219,TP1,2.77
2026-02-12 04:00:00+00:00,SELL,B,6/9,111.30330,114.06767,108.53893,106.69602,2026-02-13 16:00:00+00:00,108.53893,TP1,2.76
2026-02-14 00:00:00+00:00,SELL,B,6/9,109.72140,112.47715,106.96565,105.12849,2026-02-14 04:00:00+00:00,112.47715,SL,-2.76
2026-02-20 04:00:00+00:00,SELL,B,6/9,118.37670,121.38974,115.36366,113.35497,2026-02-20 08:00:00+00:00,115.36366,TP1,3.01
2026-02-24 08:00:00+00:00,SELL,B,6/9,109.45840,112.16603,106.75077,104.94568,2026-02-24 20:00:00+00:00,106.75077,TP1,2.71
2026-02-25 04:00:00+00:00,SELL,B,6/9,108.80760,111.53759,106.07761,104.25762,2026-02-25 12:00:00+00:00,111.53759,SL,-2.73
2026-03-02 00:00:00+00:00,SELL,B,6/9,109.14860,112.02465,106.27255,104.35518,2026-03-02 16:00:00+00:00,106.27255,TP1,2.88
2026-03-02 16:00:00+00:00,SELL,B,6/9,106.41940,109.17221,103.66659,101.83138,2026-03-03 12:00:00+00:00,109.17221,SL,-2.75
2026-03-03 12:00:00+00:00,SELL,A,7/9,108.99680,111.82754,106.16606,104.27890,2026-03-04 00:00:00+00:00,111.82754,SL,-2.83
2026-03-04 04:00:00+00:00,SELL,B,6/9,110.55850,113.39239,107.72461,105.83534,2026-03-06 16:00:00+00:00,107.72461,TP1,2.83
2026-03-07 16:00:00+00:00,SELL,B,6/9,108.26300,110.64662,105.87938,104.29030,2026-03-08 00:00:00+00:00,110.64662,SL,-2.38
2026-03-08 12:00:00+00:00,SELL,B,6/9,111.53260,113.99127,109.07393,107.43482,2026-03-10 00:00:00+00:00,109.07393,TP1,2.46
2026-03-12 00:00:00+00:00,SELL,B,6/9,108.43820,111.05614,105.82026,104.07496,2026-03-12 20:00:00+00:00,105.82026,TP1,2.62
2026-03-13 20:00:00+00:00,SELL,B,6/9,98.70760,101.63877,95.77643,93.82232,2026-03-14 04:00:00+00:00,101.63877,SL,-2.93
2026-03-14 12:00:00+00:00,SELL,B,6/9,100.73890,103.61293,97.86487,95.94884,2026-03-15 00:00:00+00:00,103.61293,SL,-2.87
2026-03-15 04:00:00+00:00,SELL,A,7/9,103.14330,106.10975,100.17685,98.19922,2026-03-15 08:00:00+00:00,103.48550,OPEN,-0.34
